4.180765e+01,4.181913e+01,4.179615e+01,4.178466e+01,4.183062e+01,4.179615e+01,4.178466e+01,4.179615e+01,4.178466e+01,4.175018e+01,4.175018e+01,4.177317e+01,4.172719e+01,4.178466e+01,4.178466e+01,4.179615e+01,4.183062e+01,4.175018e+01,4.181913e+01,4.181913e+01,4.178466e+01,4.176168e+01,4.173869e+01,4.183062e+01,4.186508e+01,4.183062e+01,4.185360e+01,4.180765e+01,4.180765e+01,4.185360e+01,4.187656e+01,4.186508e+01,4.186508e+01,4.185360e+01,4.183062e+01,4.178466e+01,4.178466e+01,4.183062e+01,4.183062e+01,4.180765e+01,4.179615e+01,4.186508e+01,4.183062e+01,4.185360e+01,4.185360e+01,4.184211e+01,4.181913e+01,4.181913e+01,4.183062e+01,4.184211e+01,4.178466e+01,4.180765e+01,4.181913e+01,4.178466e+01,4.177317e+01,4.179615e+01,4.184211e+01,4.183062e+01,4.180765e+01,4.179615e+01,4.179615e+01,4.181913e+01,4.183062e+01,4.183062e+01,4.184211e+01,4.183062e+01,4.179615e+01,4.178466e+01,4.175018e+01,4.176168e+01,4.180765e+01,4.180765e+01,4.180765e+01,4.181913e+01,4.183062e+01,4.183062e+01,4.183062e+01,4.183062e+01,4.184211e+01,4.180765e+01,4.180765e+01,4.180765e+01,4.184211e+01,4.177317e+01,4.183062e+01,4.191101e+01,4.186508e+01,4.186508e+01,4.181913e+01,4.175018e+01,4.176168e+01,4.175018e+01,4.179615e+01,4.180765e+01,4.181913e+01,4.178466e+01
4.181913e+01,4.180765e+01,4.183062e+01,4.180765e+01,4.180765e+01,4.183062e+01,4.177317e+01,4.179615e+01,4.176168e+01,4.176168e+01,4.176168e+01,4.178466e+01,4.177317e+01,4.180765e+01,4.179615e+01,4.183062e+01,4.183062e+01,4.178466e+01,4.177317e+01,4.180765e+01,4.173869e+01,4.178466e+01,4.173869e+01,4.175018e+01,4.180765e+01,4.179615e+01,4.181913e+01,4.181913e+01,4.185360e+01,4.188805e+01,4.186508e+01,4.184211e+01,4.185360e+01,4.184211e+01,4.181913e+01,4.186508e+01,4.184211e+01,4.179615e+01,4.181913e+01,4.177317e+01,4.183062e+01,4.186508e+01,4.178466e+01,4.183062e+01,4.184211e+01,4.186508e+01,4.183062e+01,4.181913e+01,4.181913e+01,4.181913e+01,4.178466e+01,4.181913e+01,4.180765e+01,4.181913e+01,4.186508e+01,4.185360e+01,4.185360e+01,4.186508e+01,4.185360e+01,4.183062e+01,4.184211e+01,4.183062e+01,4.181913e+01,4.183062e+01,4.183062e+01,4.186508e+01,4.187656e+01,4.179615e+01,4.176168e+01,4.177317e+01,4.178466e+01,4.179615e+01,4.183062e+01,4.179615e+01,4.180765e+01,4.181913e+01,4.184211e+01,4.183062e+01,4.185360e+01,4.185360e+01,4.183062e+01,4.184211e+01,4.186508e+01,4.183062e+01,4.184211e+01,4.183062e+01,4.185360e+01,4.185360e+01,4.180765e+01,4.177317e+01,4.181913e+01,4.180765e+01,4.178466e+01,4.180765e+01,4.181913e+01,4.175018e+01
4.180765e+01,4.180765e+01,4.183062e+01,4.180765e+01,4.178466e+01,4.177317e+01,4.178466e+01,4.178466e+01,4.177317e+01,4.178466e+01,4.180765e+01,4.178466e+01,4.181913e+01,4.181913e+01,4.179615e+01,4.181913e+01,4.179615e+01,4.178466e+01,4.178466e+01,4.178466e+01,4.172719e+01,4.183062e+01,4.175018e+01,4.171569e+01,4.177317e+01,4.179615e+01,4.184211e+01,4.186508e+01,4.183062e+01,4.184211e+01,4.183062e+01,4.184211e+01,4.183062e+01,4.183062e+01,4.186508e+01,4.186508e+01,4.177317e+01,4.176168e+01,4.183062e+01,4.177317e+01,4.184211e+01,4.179615e+01,4.178466e+01,4.178466e+01,4.177317e+01,4.183062e+01,4.183062e+01,4.181913e+01,4.181913e+01,4.183062e+01,4.181913e+01,4.184211e+01,4.184211e+01,4.187656e+01,4.186508e+01,4.186508e+01,4.186508e+01,4.184211e+01,4.183062e+01,4.184211e+01,4.186508e+01,4.183062e+01,4.179615e+01,4.183062e+01,4.183062e+01,4.188805e+01,4.189952e+01,4.180765e+01,4.179615e+01,4.177317e+01,4.179615e+01,4.180765e+01,4.181913e+01,4.176168e+01,4.180765e+01,4.180765e+01,4.183062e+01,4.181913e+01,4.184211e+01,4.186508e+01,4.183062e+01,4.184211e+01,4.183062e+01,4.187656e+01,4.187656e+01,4.184211e+01,4.185360e+01,4.184211e+01,4.184211e+01,4.178466e+01,4.181913e+01,4.179615e+01,4.179615e+01,4.181913e+01,4.179615e+01,4.176168e+01
4.181913e+01,4.178466e+01,4.180765e+01,4.177317e+01,4.181913e+01,4.184211e+01,4.184211e+01,4.192249e+01,4.177317e+01,4.181913e+01,4.180765e+01,4.181913e+01,4.183062e+01,4.185360e+01,4.184211e+01,4.180765e+01,4.179615e+01,4.177317e+01,4.176168e+01,4.175018e+01,4.172719e+01,4.181913e+01,4.175018e+01,4.175018e+01,4.177317e+01,4.183062e+01,4.186508e+01,4.186508e+01,4.183062e+01,4.180765e+01,4.181913e+01,4.183062e+01,4.184211e+01,4.181913e+01,4.184211e+01,4.187656e+01,4.178466e+01,4.181913e+01,4.179615e+01,4.176168e+01,4.176168e+01,4.177317e+01,4.180765e+01,4.175018e+01,4.176168e+01,4.181913e+01,4.184211e+01,4.181913e+01,4.180765e+01,4.181913e+01,4.183062e+01,4.185360e+01,4.187656e+01,4.187656e+01,4.184211e+01,4.185360e+01,4.185360e+01,4.183062e+01,4.181913e+01,4.183062e+01,4.186508e+01,4.185360e+01,4.183062e+01,4.184211e+01,4.181913e+01,4.184211e+01,4.185360e+01,4.178466e+01,4.181913e+01,4.181913e+01,4.184211e+01,4.184211e+01,4.185360e+01,4.180765e+01,4.180765e+01,4.178466e+01,4.183062e+01,4.184211e+01,4.184211e+01,4.183062e+01,4.184211e+01,4.183062e+01,4.181913e+01,4.181913e+01,4.184211e+01,4.188805e+01,4.185360e+01,4.184211e+01,4.184211e+01,4.181913e+01,4.183062e+01,4.178466e+01,4.184211e+01,4.185360e+01,4.179615e+01,4.178466e+01
4.173869e+01,4.178466e+01,4.181913e+01,4.175018e+01,4.183062e+01,4.184211e+01,4.178466e+01,4.188805e+01,4.181913e+01,4.180765e+01,4.181913e+01,4.181913e+01,4.183062e+01,4.183062e+01,4.181913e+01,4.178466e+01,4.178466e+01,4.177317e+01,4.177317e+01,4.176168e+01,4.176168e+01,4.179615e+01,4.180765e+01,4.177317e+01,4.180765e+01,4.186508e+01,4.184211e+01,4.185360e+01,4.180765e+01,4.183062e+01,4.183062e+01,4.183062e+01,4.184211e+01,4.184211e+01,4.184211e+01,4.187656e+01,4.183062e+01,4.183062e+01,4.173869e+01,4.173869e+01,4.176168e+01,4.179615e+01,4.179615e+01,4.178466e+01,4.181913e+01,4.181913e+01,4.184211e+01,4.180765e+01,4.180765e+01,4.178466e+01,4.183062e+01,4.184211e+01,4.183062e+01,4.184211e+01,4.185360e+01,4.186508e+01,4.183062e+01,4.184211e+01,4.185360e+01,4.183062e+01,4.184211e+01,4.183062e+01,4.181913e+01,4.183062e+01,4.180765e+01,4.181913e+01,4.185360e+01,4.179615e+01,4.180765e+01,4.183062e+01,4.186508e+01,4.184211e+01,4.188805e+01,4.185360e+01,4.180765e+01,4.178466e+01,4.184211e+01,4.184211e+01,4.181913e+01,4.180765e+01,4.183062e+01,4.180765e+01,4.179615e+01,4.173869e+01,4.177317e+01,4.188805e+01,4.186508e+01,4.185360e+01,4.184211e+01,4.184211e+01,4.183062e+01,4.183062e+01,4.184211e+01,4.184211e+01,4.179615e+01,4.179615e+01
,4.177317e+01,4.177317e+01,4.171569e+01,4.175018e+01,4.177317e+01,4.176168e+01,4.183062e+01,4.184211e+01,4.175018e+01,4.179615e+01,4.177317e+01,4.173869e+01,4.180765e+01,4.181913e+01,4.178466e+01,4.180765e+01,4.178466e+01,4.178466e+01,4.179615e+01,4.178466e+01,4.180765e+01,4.178466e+01,4.177317e+01,4.185360e+01,4.185360e+01,4.185360e+01,4.179615e+01,4.178466e+01,4.185360e+01,4.184211e+01,4.184211e+01,4.185360e+01,4.188805e+01,4.184211e+01,4.180765e+01,4.181913e+01,4.183062e+01,4.177317e+01,4.179615e+01,4.183062e+01,4.183062e+01,4.181913e+01,4.180765e+01,4.181913e+01,4.184211e+01,4.187656e+01,4.180765e+01,4.186508e+01,4.185360e+01,4.185360e+01,4.184211e+01,4.183062e+01,4.184211e+01,4.185360e+01,4.184211e+01,4.183062e+01,4.180765e+01,4.181913e+01,4.183062e+01,4.181913e+01,4.179615e+01,4.178466e+01,4.180765e+01,4.178466e+01,4.180765e+01,4.184211e+01,4.179615e+01,4.180765e+01,4.185360e+01,4.185360e+01,4.186508e+01,4.189952e+01,4.187656e+01,4.183062e+01,4.183062e+01,4.183062e+01,4.177317e+01,4.181913e+01,4.186508e+01,4.176168e+01,4.178466e+01,4.177317e+01,4.179615e+01,4.181913e+01,4.183062e+01,4.185360e+01,4.184211e+01,4.180765e+01,4.181913e+01,4.179615e+01,4.181913e+01,4.183062e+01,4.181913e+01,4.178466e+01,4.183062e+01
,4.176168e+01,4.173869e+01,4.171569e+01,4.171569e+01,4.175018e+01,4.178466e+01,4.184211e+01,4.183062e+01,4.177317e+01,4.178466e+01,4.177317e+01,4.175018e+01,4.177317e+01,4.179615e+01,4.183062e+01,4.185360e+01,4.184211e+01,4.178466e+01,4.177317e+01,4.178466e+01,4.178466e+01,4.172719e+01,4.180765e+01,4.185360e+01,4.185360e+01,4.184211e+01,4.178466e+01,4.179615e+01,4.186508e+01,4.183062e+01,4.180765e+01,4.183062e+01,4.185360e+01,4.184211e+01,4.191101e+01,4.184211e+01,4.183062e+01,4.180765e+01,4.180765e+01,4.178466e+01,4.181913e+01,4.180765e+01,4.180765e+01,4.181913e+01,4.186508e+01,4.188805e+01,4.185360e+01,4.185360e+01,4.188805e+01,4.184211e+01,4.185360e+01,4.187656e+01,4.184211e+01,4.183062e+01,4.184211e+01,4.181913e+01,4.179615e+01,4.184211e+01,4.184211e+01,4.180765e+01,4.180765e+01,4.180765e+01,4.179615e+01,4.179615e+01,4.183062e+01,4.181913e+01,4.178466e+01,4.187656e+01,4.189952e+01,4.188805e+01,4.189952e+01,4.188805e+01,4.186508e+01,4.183062e+01,4.184211e+01,4.183062e+01,4.175018e+01,4.179615e+01,4.184211e+01,4.173869e+01,4.175018e+01,4.178466e+01,4.184211e+01,4.188805e+01,4.183062e+01,4.184211e+01,4.185360e+01,4.176168e+01,4.177317e+01,4.177317e+01,4.179615e+01,4.184211e+01,4.179615e+01,4.181913e+01,4.184211e+01
,4.175018e+01,4.175018e+01,4.172719e+01,4.173869e+01,4.176168e+01,4.178466e+01,4.181913e+01,4.181913e+01,4.179615e+01,4.178466e+01,4.175018e+01,4.168119e+01,4.176168e+01,4.180765e+01,4.180765e+01,4.185360e+01,4.186508e+01,4.177317e+01,4.177317e+01,4.177317e+01,4.176168e+01,4.179615e+01,4.181913e+01,4.181913e+01,4.179615e+01,4.184211e+01,4.177317e+01,4.176168e+01,4.181913e+01,4.180765e+01,4.180765e+01,4.181913e+01,4.180765e+01,4.184211e+01,4.192249e+01,4.185360e+01,4.183062e+01,4.185360e+01,4.183062e+01,4.178466e+01,4.188805e+01,4.181913e+01,4.183062e+01,4.183062e+01,4.184211e+01,4.185360e+01,4.184211e+01,4.179615e+01,4.184211e+01,4.184211e+01,4.186508e+01,4.187656e+01,4.183062e+01,4.183062e+01,4.183062e+01,4.180765e+01,4.179615e+01,4.183062e+01,4.184211e+01,4.179615e+01,4.181913e+01,4.183062e+01,4.179615e+01,4.183062e+01,4.186508e+01,4.184211e+01,4.184211e+01,4.191101e+01,4.189952e+01,4.187656e+01,4.191101e+01,4.184211e+01,4.184211e+01,4.181913e+01,4.184211e+01,4.183062e+01,4.179615e+01,4.177317e+01,4.176168e+01,4.177317e+01,4.176168e+01,4.177317e+01,4.176168e+01,4.180765e+01,4.183062e+01,4.184211e+01,4.183062e+01,4.173869e+01,4.176168e+01,4.183062e+01,4.178466e+01,4.180765e+01,4.180765e+01,4.181913e+01,
,4.172719e+01,4.175018e+01,4.176168e+01,4.178466e+01,4.180765e+01,4.181913e+01,4.179615e+01,4.180765e+01,4.179615e+01,4.177317e+01,4.177317e+01,4.170419e+01,4.177317e+01,4.183062e+01,4.183062e+01,4.187656e+01,4.181913e+01,4.175018e+01,4.177317e+01,4.175018e+01,4.180765e+01,4.186508e+01,4.178466e+01,4.177317e+01,4.178466e+01,4.180765e+01,4.178466e+01,4.176168e+01,4.178466e+01,4.177317e+01,4.180765e+01,4.180765e+01,4.180765e+01,4.183062e+01,4.187656e+01,4.185360e+01,4.181913e+01,4.183062e+01,4.179615e+01,4.183062e+01,4.191101e+01,4.183062e+01,4.184211e+01,4.183062e+01,4.183062e+01,4.183062e+01,4.183062e+01,4.178466e+01,4.178466e+01,4.180765e+01,4.180765e+01,4.184211e+01,4.184211e+01,4.185360e+01,4.186508e+01,4.181913e+01,4.178466e+01,4.178466e+01,4.176168e+01,4.177317e+01,4.181913e+01,4.181913e+01,4.183062e+01,4.186508e+01,4.187656e+01,4.186508e+01,4.186508e+01,4.186508e+01,4.186508e+01,4.177317e+01,4.183062e+01,4.180765e+01,4.184211e+01,4.183062e+01,4.185360e+01,4.184211e+01,4.181913e+01,4.178466e+01,4.176168e+01,4.178466e+01,4.179615e+01,4.178466e+01,4.175018e+01,4.173869e+01,4.177317e+01,4.183062e+01,4.179615e+01,4.176168e+01,4.177317e+01,4.180765e+01,4.177317e+01,4.177317e+01,4.183062e+01,4.178466e+01,
,,4.175018e+01,4.178466e+01,4.179615e+01,4.183062e+01,4.183062e+01,4.180765e+01,4.179615e+01,4.178466e+01,4.175018e+01,4.177317e+01,4.176168e+01,4.176168e+01,4.177317e+01,4.181913e+01,4.181913e+01,4.177317e+01,4.175018e+01,4.175018e+01,4.176168e+01,4.179615e+01,4.179615e+01,4.172719e+01,4.179615e+01,4.178466e+01,4.177317e+01,4.180765e+01,4.179615e+01,4.183062e+01,4.178466e+01,4.184211e+01,4.180765e+01,4.180765e+01,4.185360e+01,4.185360e+01,4.185360e+01,4.186508e+01,4.183062e+01,4.180765e+01,4.186508e+01,4.186508e+01,4.184211e+01,4.183062e+01,4.181913e+01,4.181913e+01,4.179615e+01,4.181913e+01,4.178466e+01,4.176168e+01,4.177317e+01,4.176168e+01,4.181913e+01,4.183062e+01,4.183062e+01,4.185360e+01,4.180765e+01,4.178466e+01,4.178466e+01,4.176168e+01,4.178466e+01,4.183062e+01,4.183062e+01,4.185360e+01,4.187656e+01,4.188805e+01,4.186508e+01,4.184211e+01,4.183062e+01,4.183062e+01,4.177317e+01,4.178466e+01,4.181913e+01,4.187656e+01,4.189952e+01,4.184211e+01,4.185360e+01,4.181913e+01,4.177317e+01,4.178466e+01,4.178466e+01,4.178466e+01,4.178466e+01,4.175018e+01,4.178466e+01,4.184211e+01,4.186508e+01,4.183062e+01,4.179615e+01,4.179615e+01,4.178466e+01,4.183062e+01,4.179615e+01,4.180765e+01,4.179615e+01,
,,4.176168e+01,4.177317e+01,4.179615e+01,4.180765e+01,4.179615e+01,4.179615e+01,4.178466e+01,4.178466e+01,4.177317e+01,4.177317e+01,4.179615e+01,4.180765e+01,4.178466e+01,4.181913e+01,4.175018e+01,4.175018e+01,4.175018e+01,4.176168e+01,4.179615e+01,4.176168e+01,4.178466e+01,4.175018e+01,4.180765e+01,4.180765e+01,4.181913e+01,4.183062e+01,4.184211e+01,4.185360e+01,4.179615e+01,4.184211e+01,4.179615e+01,4.180765e+01,4.189952e+01,4.185360e+01,4.180765e+01,4.186508e+01,4.185360e+01,4.185360e+01,4.185360e+01,4.185360e+01,4.185360e+01,4.181913e+01,4.181913e+01,4.181913e+01,4.178466e+01,4.177317e+01,4.177317e+01,4.178466e+01,4.179615e+01,4.178466e+01,4.180765e+01,4.183062e+01,4.180765e+01,4.180765e+01,4.179615e+01,4.178466e+01,4.179615e+01,4.179615e+01,4.179615e+01,4.180765e+01,4.183062e+01,4.186508e+01,4.186508e+01,4.186508e+01,4.185360e+01,4.185360e+01,4.183062e+01,4.179615e+01,4.180765e+01,4.180765e+01,4.179615e+01,4.184211e+01,4.191101e+01,4.180765e+01,4.179615e+01,4.183062e+01,4.183062e+01,4.179615e+01,4.178466e+01,4.178466e+01,4.178466e+01,4.181913e+01,4.185360e+01,4.185360e+01,4.188805e+01,4.187656e+01,4.184211e+01,4.179615e+01,4.179615e+01,4.181913e+01,4.178466e+01,4.178466e+01,4.179615e+01,
,,4.179615e+01,4.179615e+01,4.180765e+01,4.180765e+01,4.178466e+01,4.178466e+01,4.178466e+01,4.177317e+01,4.177317e+01,4.179615e+01,4.184211e+01,4.185360e+01,4.185360e+01,4.183062e+01,4.175018e+01,4.176168e+01,4.176168e+01,4.177317e+01,4.179615e+01,4.177317e+01,4.180765e+01,4.179615e+01,4.180765e+01,4.183062e+01,4.186508e+01,4.183062e+01,4.177317e+01,4.180765e+01,4.179615e+01,4.179615e+01,4.179615e+01,4.181913e+01,4.187656e+01,4.186508e+01,4.180765e+01,4.181913e+01,4.179615e+01,4.183062e+01,4.183062e+01,4.181913e+01,4.185360e+01,4.183062e+01,4.180765e+01,4.179615e+01,4.178466e+01,4.177317e+01,4.176168e+01,4.179615e+01,4.180765e+01,4.181913e+01,4.183062e+01,4.185360e+01,4.184211e+01,4.184211e+01,4.184211e+01,4.183062e+01,4.183062e+01,4.180765e+01,4.179615e+01,4.179615e+01,4.183062e+01,4.187656e+01,4.187656e+01,4.181913e+01,4.181913e+01,4.181913e+01,4.183062e+01,4.183062e+01,4.181913e+01,4.177317e+01,4.177317e+01,4.179615e+01,4.179615e+01,4.179615e+01,4.178466e+01,4.183062e+01,4.179615e+01,4.180765e+01,4.179615e+01,4.180765e+01,4.180765e+01,4.192249e+01,4.184211e+01,4.186508e+01,4.188805e+01,4.186508e+01,4.183062e+01,4.177317e+01,4.175018e+01,4.179615e+01,4.179615e+01,4.175018e+01,,
,,,4.180765e+01,4.181913e+01,4.181913e+01,4.179615e+01,4.179615e+01,4.179615e+01,4.178466e+01,4.178466e+01,4.178466e+01,4.180765e+01,4.181913e+01,4.183062e+01,4.179615e+01,4.176168e+01,4.177317e+01,4.179615e+01,4.178466e+01,4.177317e+01,4.180765e+01,4.179615e+01,4.179615e+01,4.179615e+01,4.180765e+01,4.184211e+01,4.183062e+01,4.177317e+01,4.179615e+01,4.180765e+01,4.177317e+01,4.179615e+01,4.180765e+01,4.181913e+01,4.187656e+01,4.184211e+01,4.178466e+01,4.176168e+01,4.180765e+01,4.181913e+01,4.184211e+01,4.184211e+01,4.186508e+01,4.183062e+01,4.179615e+01,4.178466e+01,4.179615e+01,4.178466e+01,4.180765e+01,4.181913e+01,4.183062e+01,4.185360e+01,4.185360e+01,4.186508e+01,4.187656e+01,4.187656e+01,4.186508e+01,4.184211e+01,4.184211e+01,4.184211e+01,4.183062e+01,4.181913e+01,4.186508e+01,4.186508e+01,4.181913e+01,4.179615e+01,4.179615e+01,4.180765e+01,4.183062e+01,4.184211e+01,4.177317e+01,4.178466e+01,4.180765e+01,4.181913e+01,4.180765e+01,4.185360e+01,4.183062e+01,4.177317e+01,4.183062e+01,4.181913e+01,4.180765e+01,4.179615e+01,4.195691e+01,4.184211e+01,4.185360e+01,4.184211e+01,4.186508e+01,4.178466e+01,4.178466e+01,4.177317e+01,4.183062e+01,4.178466e+01,4.176168e+01,,
,,,4.183062e+01,4.185360e+01,4.180765e+01,4.179615e+01,4.181913e+01,4.180765e+01,4.180765e+01,4.180765e+01,4.178466e+01,4.177317e+01,4.179615e+01,4.179615e+01,4.178466e+01,4.178466e+01,4.179615e+01,4.183062e+01,4.180765e+01,4.181913e+01,4.184211e+01,4.178466e+01,4.179615e+01,4.177317e+01,4.180765e+01,4.181913e+01,4.183062e+01,4.183062e+01,4.183062e+01,4.179615e+01,4.178466e+01,4.181913e+01,4.184211e+01,4.180765e+01,4.187656e+01,4.185360e+01,4.179615e+01,4.179615e+01,4.180765e+01,4.178466e+01,4.183062e+01,4.180765e+01,4.185360e+01,4.183062e+01,4.178466e+01,4.178466e+01,4.180765e+01,4.179615e+01,4.180765e+01,4.181913e+01,4.181913e+01,4.186508e+01,4.185360e+01,4.185360e+01,4.185360e+01,4.184211e+01,4.183062e+01,4.184211e+01,4.185360e+01,4.185360e+01,4.184211e+01,4.183062e+01,4.185360e+01,4.183062e+01,4.181913e+01,4.181913e+01,4.179615e+01,4.179615e+01,4.181913e+01,4.184211e+01,4.180765e+01,4.181913e+01,4.179615e+01,4.181913e+01,4.177317e+01,4.187656e+01,4.180765e+01,4.176168e+01,4.181913e+01,4.180765e+01,4.181913e+01,4.179615e+01,4.180765e+01,4.183062e+01,4.183062e+01,4.178466e+01,4.186508e+01,4.173869e+01,4.178466e+01,4.178466e+01,4.179615e+01,4.176168e+01,,,
,,,4.181913e+01,4.185360e+01,4.178466e+01,4.178466e+01,4.183062e+01,4.181913e+01,4.183062e+01,4.180765e+01,4.179615e+01,4.178466e+01,4.186508e+01,4.179615e+01,4.179615e+01,4.179615e+01,4.180765e+01,4.181913e+01,4.179615e+01,4.186508e+01,4.184211e+01,4.183062e+01,4.179615e+01,4.179615e+01,4.179615e+01,4.181913e+01,4.183062e+01,4.181913e+01,4.183062e+01,4.178466e+01,4.181913e+01,4.183062e+01,4.186508e+01,4.181913e+01,4.183062e+01,4.185360e+01,4.183062e+01,4.183062e+01,4.179615e+01,4.176168e+01,4.181913e+01,4.179615e+01,4.181913e+01,4.179615e+01,4.177317e+01,4.178466e+01,4.181913e+01,4.179615e+01,4.180765e+01,4.179615e+01,4.180765e+01,4.184211e+01,4.185360e+01,4.183062e+01,4.183062e+01,4.184211e+01,4.184211e+01,4.186508e+01,4.187656e+01,4.185360e+01,4.183062e+01,4.180765e+01,4.181913e+01,4.180765e+01,4.180765e+01,4.183062e+01,4.183062e+01,4.184211e+01,4.185360e+01,4.187656e+01,4.180765e+01,4.181913e+01,4.184211e+01,4.181913e+01,4.183062e+01,4.188805e+01,4.181913e+01,4.178466e+01,4.183062e+01,4.180765e+01,4.181913e+01,4.180765e+01,4.180765e+01,4.184211e+01,4.176168e+01,4.184211e+01,4.185360e+01,4.183062e+01,4.172719e+01,4.172719e+01,4.171569e+01,4.171569e+01,,,
,,,,4.186508e+01,4.183062e+01,4.180765e+01,4.183062e+01,4.181913e+01,4.181913e+01,4.183062e+01,4.181913e+01,4.183062e+01,4.187656e+01,4.178466e+01,4.179615e+01,4.183062e+01,4.180765e+01,4.180765e+01,4.181913e+01,4.188805e+01,4.184211e+01,4.184211e+01,4.184211e+01,4.181913e+01,4.180765e+01,4.183062e+01,4.183062e+01,4.180765e+01,4.180765e+01,4.181913e+01,4.180765e+01,4.183062e+01,4.184211e+01,4.184211e+01,4.180765e+01,4.184211e+01,4.181913e+01,4.180765e+01,4.177317e+01,4.177317e+01,4.180765e+01,4.180765e+01,4.180765e+01,4.179615e+01,4.178466e+01,4.180765e+01,4.183062e+01,4.181913e+01,4.180765e+01,4.175018e+01,4.179615e+01,4.179615e+01,4.177317e+01,4.178466e+01,4.185360e+01,4.188805e+01,4.187656e+01,4.187656e+01,4.186508e+01,4.187656e+01,4.188805e+01,4.183062e+01,4.178466e+01,4.179615e+01,4.179615e+01,4.179615e+01,4.179615e+01,4.181913e+01,4.184211e+01,4.183062e+01,4.178466e+01,4.181913e+01,4.181913e+01,4.180765e+01,4.186508e+01,4.187656e+01,4.188805e+01,4.183062e+01,4.181913e+01,4.180765e+01,4.179615e+01,4.180765e+01,4.179615e+01,4.176168e+01,4.178466e+01,4.183062e+01,4.186508e+01,4.177317e+01,4.186508e+01,4.186508e+01,4.181913e+01,4.178466e+01,,,
,,,,4.188805e+01,4.186508e+01,4.180765e+01,4.180765e+01,4.180765e+01,4.181913e+01,4.186508e+01,4.186508e+01,4.187656e+01,4.184211e+01,4.178466e+01,4.181913e+01,4.184211e+01,4.181913e+01,4.183062e+01,4.181913e+01,4.186508e+01,4.183062e+01,4.180765e+01,4.184211e+01,4.181913e+01,4.183062e+01,4.183062e+01,4.183062e+01,4.181913e+01,4.177317e+01,4.179615e+01,4.179615e+01,4.181913e+01,4.181913e+01,4.183062e+01,4.183062e+01,4.185360e+01,4.180765e+01,4.176168e+01,4.178466e+01,4.173869e+01,4.175018e+01,4.178466e+01,4.179615e+01,4.179615e+01,4.180765e+01,4.180765e+01,4.180765e+01,4.179615e+01,4.178466e+01,4.172719e+01,4.179615e+01,4.178466e+01,4.175018e+01,4.179615e+01,4.187656e+01,4.188805e+01,4.187656e+01,4.188805e+01,4.185360e+01,4.184211e+01,4.188805e+01,4.184211e+01,4.180765e+01,4.179615e+01,4.178466e+01,4.180765e+01,4.183062e+01,4.179615e+01,4.176168e+01,4.177317e+01,4.178466e+01,4.178466e+01,4.175018e+01,4.176168e+01,4.178466e+01,4.175018e+01,4.184211e+01,4.179615e+01,4.181913e+01,4.181913e+01,4.180765e+01,4.184211e+01,4.175018e+01,4.177317e+01,4.183062e+01,4.181913e+01,4.186508e+01,4.183062e+01,4.178466e+01,4.180765e+01,4.191101e+01,,,,
,,,,,4.180765e+01,4.177317e+01,4.179615e+01,4.181913e+01,4.181913e+01,4.179615e+01,4.186508e+01,4.185360e+01,4.184211e+01,4.179615e+01,4.186508e+01,4.183062e+01,4.184211e+01,4.180765e+01,4.180765e+01,4.177317e+01,4.179615e+01,4.179615e+01,4.179615e+01,4.180765e+01,4.188805e+01,4.179615e+01,4.181913e+01,4.184211e+01,4.183062e+01,4.177317e+01,4.179615e+01,4.178466e+01,4.180765e+01,4.179615e+01,4.181913e+01,4.181913e+01,4.177317e+01,4.177317e+01,4.180765e+01,4.173869e+01,4.176168e+01,4.178466e+01,4.178466e+01,4.178466e+01,4.183062e+01,4.185360e+01,4.180765e+01,4.181913e+01,4.179615e+01,4.177317e+01,4.178466e+01,4.177317e+01,4.173869e+01,4.180765e+01,4.183062e+01,4.185360e+01,4.186508e+01,4.186508e+01,4.183062e+01,4.181913e+01,4.181913e+01,4.180765e+01,4.179615e+01,4.180765e+01,4.179615e+01,4.179615e+01,4.179615e+01,4.178466e+01,4.177317e+01,4.177317e+01,4.179615e+01,4.173869e+01,4.172719e+01,4.175018e+01,4.179615e+01,4.172719e+01,4.175018e+01,4.176168e+01,4.178466e+01,4.179615e+01,4.179615e+01,4.179615e+01,4.176168e+01,4.178466e+01,4.179615e+01,4.180765e+01,4.179615e+01,4.173869e+01,4.175018e+01,4.175018e+01,4.180765e+01,,,,
